model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires,rental_price_per_day,model_key_,fuel_,paint_color_,factorized_model_key,factorized_fuel,factorized_paint_color,factorized_car_type,factorized_private_parking_available,factorized_has_gps,factorized_has_air_conditioning,factorized_automatic_car,factorized_has_getaround_connect,factorized_has_speed_regulator,factorized_winter_tires,factorized_model_key_,factorized_fuel_,factorized_paint_color_
Renault,195902,140,diesel,black,estate,True,True,True,False,True,False,True,125,Renault,diesel,black,3,0,0,2,0,0,1,0,0,1,0,3,0,0
Peugeot,153125,105,diesel,white,estate,False,False,False,False,True,False,True,114,Peugeot,diesel,white,1,0,1,2,1,1,0,0,0,1,0,1,0,1
Renault,167112,135,diesel,black,estate,True,True,False,True,True,False,True,137,Renault,diesel,black,3,0,0,2,0,0,0,1,0,1,0,3,0,0
Citroën,175217,135,diesel,grey,estate,True,True,False,False,True,True,True,112,Citroën,diesel,grey,0,0,4,2,0,0,0,0,0,0,0,0,0,4
Audi,268961,190,diesel,white,estate,True,True,False,True,True,False,True,126,Audi,diesel,white,4,0,1,2,0,0,0,1,0,1,0,4,0,1
Renault,104531,135,diesel,white,estate,True,True,False,True,True,True,True,142,Renault,diesel,white,3,0,1,2,0,0,0,1,0,0,0,3,0,1
Peugeot,147933,100,diesel,grey,estate,False,True,False,False,False,False,True,103,Peugeot,diesel,grey,1,0,4,2,1,0,0,0,1,1,0,1,0,4
Peugeot,157848,105,diesel,white,estate,False,True,False,False,False,True,True,116,Peugeot,diesel,white,1,0,1,2,1,0,0,0,1,0,0,1,0,1
Renault,81329,85,diesel,grey,estate,False,False,False,False,False,False,True,126,Renault,diesel,grey,3,0,4,2,1,1,0,0,1,1,0,3,0,4
Peugeot,105026,105,diesel,grey,estate,False,True,False,False,True,True,True,125,Peugeot,diesel,grey,1,0,4,2,1,0,0,0,0,0,0,1,0,4
Renault,122723,120,diesel,grey,estate,True,True,False,False,True,False,True,134,Renault,diesel,grey,3,0,4,2,0,0,0,0,0,1,0,3,0,4
Peugeot,84120,105,diesel,black,estate,True,True,False,False,False,False,True,128,Peugeot,diesel,black,1,0,0,2,0,0,0,0,1,1,0,1,0,0
Renault,83215,135,diesel,white,estate,False,True,False,False,True,True,True,164,Renault,diesel,white,3,0,1,2,1,0,0,0,0,0,0,3,0,1
Renault,161815,135,diesel,white,estate,False,True,False,True,True,False,True,137,Renault,diesel,white,3,0,1,2,1,0,0,1,0,1,0,3,0,1
Renault,208925,85,diesel,grey,estate,False,True,False,False,False,False,True,91,Renault,diesel,grey,3,0,4,2,1,0,0,0,1,1,0,3,0,4
Audi,179584,105,diesel,black,estate,True,True,False,False,True,False,True,120,Audi,diesel,black,4,0,0,2,0,0,0,0,0,1,0,4,0,0
Audi,160142,160,diesel,blue,estate,True,True,False,True,True,True,True,136,Audi,diesel,blue,4,0,5,2,0,0,0,1,0,0,0,4,0,5
Peugeot,119781,100,diesel,grey,estate,True,True,False,False,False,False,True,107,Peugeot,diesel,grey,1,0,4,2,0,0,0,0,1,1,0,1,0,4
Audi,134189,155,diesel,grey,estate,True,True,True,True,True,False,True,127,Audi,diesel,grey,4,0,4,2,0,0,1,1,0,1,0,4,0,4
Citroën,149074,135,diesel,white,estate,False,True,True,False,False,False,True,104,Citroën,diesel,white,0,0,1,2,1,0,1,0,1,1,0,0,0,1
Audi,178000,160,diesel,black,estate,True,True,True,False,False,False,True,128,Audi,diesel,black,4,0,0,2,0,0,1,0,1,1,0,4,0,0
Audi,197565,120,diesel,blue,estate,True,False,False,False,False,False,True,44,Audi,diesel,blue,4,0,5,2,0,1,0,0,1,1,0,4,0,5
Audi,39757,160,diesel,grey,estate,True,True,False,True,True,False,True,153,Audi,diesel,grey,4,0,4,2,0,0,0,1,0,1,0,4,0,4
Audi,128249,190,diesel,black,estate,True,True,False,False,True,True,True,142,Audi,diesel,black,4,0,0,2,0,0,0,0,0,0,0,4,0,0
Renault,300676,120,diesel,white,estate,True,True,False,False,True,False,True,87,Renault,diesel,white,3,0,1,2,0,0,0,0,0,1,0,3,0,1
Renault,179339,120,diesel,grey,estate,True,True,False,False,False,False,True,109,Renault,diesel,grey,3,0,4,2,0,0,0,0,1,1,0,3,0,4
Peugeot,143218,100,diesel,silver,estate,True,True,False,False,False,False,True,109,Peugeot,diesel,silver,1,0,3,2,0,0,0,0,1,1,0,1,0,3
Citroën,137833,120,petrol,grey,estate,True,False,False,False,False,False,True,78,Citroën,petrol,grey,0,1,4,2,0,1,0,0,1,1,0,0,1,4
Peugeot,236591,100,diesel,grey,estate,True,True,False,False,False,False,True,82,Peugeot,diesel,grey,1,0,4,2,0,0,0,0,1,1,0,1,0,4
Citroën,304719,110,petrol,black,estate,True,True,False,False,False,False,True,65,Citroën,petrol,black,0,1,0,2,0,0,0,0,1,1,0,0,1,0
Citroën,171275,120,diesel,blue,estate,True,True,False,False,True,False,True,108,Citroën,diesel,blue,0,0,5,2,0,0,0,0,0,1,0,0,0,5
PGO,107464,190,diesel,grey,estate,False,False,False,False,False,False,False,129,PGO,diesel,grey,2,0,4,2,1,1,0,0,1,1,1,2,0,4
Citroën,201589,137,diesel,white,estate,True,True,False,False,True,True,True,122,Citroën,diesel,white,0,0,1,2,0,0,0,0,0,0,0,0,0,1
Renault,162610,135,diesel,white,estate,False,True,False,True,True,False,True,143,Renault,diesel,white,3,0,1,2,1,0,0,1,0,1,0,3,0,1
Peugeot,206361,105,diesel,blue,estate,False,True,False,False,False,True,True,107,Peugeot,diesel,blue,1,0,5,2,1,0,0,0,1,0,0,1,0,5
Citroën,114413,120,diesel,brown,estate,True,True,False,False,False,False,True,119,Citroën,diesel,brown,0,0,8,2,0,0,0,0,1,1,0,0,0,8
Citroën,111093,135,diesel,black,estate,True,True,True,False,True,True,True,142,Citroën,diesel,black,0,0,0,2,0,0,1,0,0,0,0,0,0,0
Audi,193694,160,diesel,brown,estate,True,True,False,False,True,True,True,138,Audi,diesel,brown,4,0,8,2,0,0,0,0,0,0,0,4,0,8
Citroën,187837,135,diesel,black,estate,True,True,False,True,True,True,True,124,Citroën,diesel,black,0,0,0,2,0,0,0,1,0,0,0,0,0,0
Peugeot,198080,105,diesel,silver,estate,False,True,False,False,False,True,True,107,Peugeot,diesel,silver,1,0,3,2,1,0,0,0,1,0,0,1,0,3
Renault,75367,120,diesel,brown,estate,True,True,True,False,False,False,True,132,Renault,diesel,brown,3,0,8,2,0,0,1,0,1,1,0,3,0,8
Renault,191841,135,diesel,black,estate,True,True,True,False,True,True,True,139,Renault,diesel,black,3,0,0,2,0,0,1,0,0,0,0,3,0,0
BMW,112349,130,diesel,white,estate,False,False,False,False,False,False,True,97,BMW,diesel,white,5,0,1,2,1,1,0,0,1,1,0,5,0,1
Peugeot,83117,105,diesel,white,estate,False,True,False,False,True,False,True,139,Peugeot,diesel,white,1,0,1,2,1,0,0,0,0,1,0,1,0,1
Renault,160986,135,diesel,blue,estate,False,True,True,False,True,False,True,122,Renault,diesel,blue,3,0,5,2,1,0,1,0,0,1,0,3,0,5
Peugeot,177825,100,diesel,silver,estate,True,True,False,False,False,False,True,99,Peugeot,diesel,silver,1,0,3,2,0,0,0,0,1,1,0,1,0,3
Audi,109270,190,diesel,black,estate,True,False,False,False,True,True,True,144,Audi,diesel,black,4,0,0,2,0,1,0,0,0,0,0,4,0,0
Peugeot,120833,100,diesel,black,estate,False,False,True,False,False,False,True,90,Peugeot,diesel,black,1,0,0,2,1,1,1,0,1,1,0,1,0,0
Renault,148637,85,diesel,brown,estate,False,True,False,False,False,False,True,101,Renault,diesel,brown,3,0,8,2,1,0,0,0,1,1,0,3,0,8
Renault,246501,120,diesel,grey,estate,False,True,False,False,False,False,True,74,Renault,diesel,grey,3,0,4,2,1,0,0,0,1,1,0,3,0,4
Renault,174042,135,diesel,black,estate,False,True,False,False,True,False,True,136,Renault,diesel,black,3,0,0,2,1,0,0,0,0,1,0,3,0,0
Peugeot,109416,105,diesel,black,estate,False,True,False,False,False,False,True,120,Peugeot,diesel,black,1,0,0,2,1,0,0,0,1,1,0,1,0,0
Renault,261161,120,diesel,black,estate,True,True,True,False,True,False,True,71,Renault,diesel,black,3,0,0,2,0,0,1,0,0,1,0,3,0,0
Peugeot,148429,100,diesel,silver,estate,False,True,False,False,False,True,True,102,Peugeot,diesel,silver,1,0,3,2,1,0,0,0,1,0,0,1,0,3
Citroën,174604,122,diesel,black,estate,False,True,False,False,False,False,True,112,Citroën,diesel,black,0,0,0,2,1,0,0,0,1,1,0,0,0,0
Audi,102732,160,diesel,grey,estate,False,True,False,False,True,False,True,142,Audi,diesel,grey,4,0,4,2,1,0,0,0,0,1,0,4,0,4
Peugeot,115521,100,diesel,black,estate,False,True,False,False,False,False,True,104,Peugeot,diesel,black,1,0,0,2,1,0,0,0,1,1,0,1,0,0
Peugeot,164550,100,diesel,black,estate,False,False,False,False,False,False,True,70,Peugeot,diesel,black,1,0,0,2,1,1,0,0,1,1,0,1,0,0
Renault,144165,85,diesel,grey,estate,False,True,False,False,False,False,True,109,Renault,diesel,grey,3,0,4,2,1,0,0,0,1,1,0,3,0,4
Renault,273538,100,diesel,silver,estate,True,False,False,False,False,False,True,36,Renault,diesel,silver,3,0,3,2,0,1,0,0,1,1,0,3,0,3
Citroën,148188,135,diesel,black,estate,False,True,False,False,True,True,True,118,Citroën,diesel,black,0,0,0,2,1,0,0,0,0,0,0,0,0,0
Renault,157807,120,diesel,blue,estate,True,True,False,False,False,False,True,117,Renault,diesel,blue,3,0,5,2,0,0,0,0,1,1,0,3,0,5
Audi,191233,190,diesel,grey,estate,True,True,False,False,True,False,True,129,Audi,diesel,grey,4,0,4,2,0,0,0,0,0,1,0,4,0,4
Renault,84454,120,diesel,brown,estate,True,True,False,False,True,False,True,146,Renault,diesel,brown,3,0,8,2,0,0,0,0,0,1,0,3,0,8
Citroën,183569,135,diesel,brown,estate,False,True,False,False,False,False,True,103,Citroën,diesel,brown,0,0,8,2,1,0,0,0,1,1,0,0,0,8
Citroën,110239,135,diesel,white,estate,False,True,False,True,True,True,True,124,Citroën,diesel,white,0,0,1,2,1,0,0,1,0,0,0,0,0,1
Citroën,158735,135,diesel,silver,estate,False,True,False,False,False,False,True,118,Citroën,diesel,silver,0,0,3,2,1,0,0,0,1,1,0,0,0,3
Citroën,100669,120,diesel,black,estate,True,False,False,False,True,False,True,112,Citroën,diesel,black,0,0,0,2,0,1,0,0,0,1,0,0,0,0
Renault,80381,85,diesel,grey,estate,False,True,False,False,False,False,True,88,Renault,diesel,grey,3,0,4,2,1,0,0,0,1,1,0,3,0,4
Peugeot,88562,100,diesel,black,estate,False,False,False,False,False,False,True,97,Peugeot,diesel,black,1,0,0,2,1,1,0,0,1,1,0,1,0,0
Renault,105886,135,diesel,white,estate,False,True,False,False,True,False,True,129,Renault,diesel,white,3,0,1,2,1,0,0,0,0,1,0,3,0,1
Renault,123492,120,diesel,black,estate,True,True,False,False,False,False,True,120,Renault,diesel,black,3,0,0,2,0,0,0,0,1,1,0,3,0,0
Citroën,38620,135,diesel,grey,estate,False,True,False,True,False,False,True,140,Citroën,diesel,grey,0,0,4,2,1,0,0,1,1,1,0,0,0,4
Peugeot,139736,100,diesel,grey,estate,False,False,False,False,False,False,True,76,Peugeot,diesel,grey,1,0,4,2,1,1,0,0,1,1,0,1,0,4
Citroën,110286,120,diesel,blue,estate,False,False,True,False,False,False,False,77,Citroën,diesel,blue,0,0,5,2,1,1,1,0,1,1,1,0,0,5
Renault,157485,85,diesel,brown,estate,False,True,False,False,False,False,True,92,Renault,diesel,brown,3,0,8,2,1,0,0,0,1,1,0,3,0,8
Renault,145050,120,diesel,black,estate,True,True,False,False,True,True,True,126,Renault,diesel,black,3,0,0,2,0,0,0,0,0,0,0,3,0,0
Citroën,175035,135,diesel,black,estate,True,True,False,False,True,False,True,91,Citroën,diesel,black,0,0,0,2,0,0,0,0,0,1,0,0,0,0
Audi,137237,160,diesel,brown,estate,True,True,False,False,True,True,True,136,Audi,diesel,brown,4,0,8,2,0,0,0,0,0,0,0,4,0,8
Audi,197468,120,diesel,blue,estate,True,False,False,False,False,False,True,44,Audi,diesel,blue,4,0,5,2,0,1,0,0,1,1,0,4,0,5
Renault,225684,110,diesel,silver,estate,True,True,False,False,False,False,True,76,Renault,diesel,silver,3,0,3,2,0,0,0,0,1,1,0,3,0,3
Peugeot,150658,105,diesel,grey,estate,False,True,False,False,True,False,True,115,Peugeot,diesel,grey,1,0,4,2,1,0,0,0,0,1,0,1,0,4
Peugeot,157661,100,diesel,blue,estate,False,True,False,False,False,False,True,88,Peugeot,diesel,blue,1,0,5,2,1,0,0,0,1,1,0,1,0,5
Renault,127445,85,diesel,grey,estate,True,True,False,False,True,True,True,105,Renault,diesel,grey,3,0,4,2,0,0,0,0,0,0,0,3,0,4
Renault,52378,120,diesel,black,estate,True,True,False,False,True,False,True,150,Renault,diesel,black,3,0,0,2,0,0,0,0,0,1,0,3,0,0
Audi,88459,100,diesel,black,estate,True,True,False,False,False,False,True,123,Audi,diesel,black,4,0,0,2,0,0,0,0,1,1,0,4,0,0
Renault,162756,85,diesel,grey,estate,True,True,False,False,False,False,True,106,Renault,diesel,grey,3,0,4,2,0,0,0,0,1,1,0,3,0,4
Peugeot,216472,105,diesel,black,estate,True,True,False,False,True,True,True,94,Peugeot,diesel,black,1,0,0,2,0,0,0,0,0,0,0,1,0,0
Peugeot,178160,100,diesel,grey,estate,True,True,True,False,True,True,True,111,Peugeot,diesel,grey,1,0,4,2,0,0,1,0,0,0,0,1,0,4
Peugeot,237294,100,diesel,grey,estate,True,True,False,False,False,False,True,82,Peugeot,diesel,grey,1,0,4,2,0,0,0,0,1,1,0,1,0,4
Renault,140380,135,diesel,black,estate,False,True,False,True,True,False,True,140,Renault,diesel,black,3,0,0,2,1,0,0,1,0,1,0,3,0,0
Audi,130343,160,diesel,silver,estate,False,True,False,False,False,False,True,127,Audi,diesel,silver,4,0,3,2,1,0,0,0,1,1,0,4,0,3
Audi,261166,150,diesel,black,estate,True,True,True,False,True,True,True,118,Audi,diesel,black,4,0,0,2,0,0,1,0,0,0,0,4,0,0
Renault,171516,135,diesel,black,estate,False,True,False,False,True,False,True,123,Renault,diesel,black,3,0,0,2,1,0,0,0,0,1,0,3,0,0
Citroën,78520,135,diesel,silver,estate,False,False,False,False,False,False,False,131,Citroën,diesel,silver,0,0,3,2,1,1,0,0,1,1,1,0,0,3
Citroën,221832,120,diesel,grey,estate,True,True,False,False,True,False,True,107,Citroën,diesel,grey,0,0,4,2,0,0,0,0,0,1,0,0,0,4
Audi,98377,160,diesel,black,estate,True,True,False,True,True,False,True,152,Audi,diesel,black,4,0,0,2,0,0,0,1,0,1,0,4,0,0
Renault,109653,135,diesel,grey,estate,True,True,True,False,True,True,True,146,Renault,diesel,grey,3,0,4,2,0,0,1,0,0,0,0,3,0,4
Renault,114112,135,diesel,black,estate,False,True,False,False,True,False,True,132,Renault,diesel,black,3,0,0,2,1,0,0,0,0,1,0,3,0,0
Peugeot,223953,90,diesel,grey,estate,True,False,False,False,False,False,True,65,Peugeot,diesel,grey,1,0,4,2,0,1,0,0,1,1,0,1,0,4
Audi,241412,190,diesel,blue,estate,True,True,False,True,True,False,True,110,Audi,diesel,blue,4,0,5,2,0,0,0,1,0,1,0,4,0,5
Citroën,145981,122,diesel,silver,estate,True,True,False,False,True,True,True,126,Citroën,diesel,silver,0,0,3,2,0,0,0,0,0,0,0,0,0,3
Renault,176695,135,diesel,grey,estate,True,True,True,False,True,True,True,125,Renault,diesel,grey,3,0,4,2,0,0,1,0,0,0,0,3,0,4
Citroën,147073,122,diesel,black,estate,True,True,False,False,True,False,True,122,Citroën,diesel,black,0,0,0,2,0,0,0,0,0,1,0,0,0,0
Citroën,136931,135,diesel,grey,estate,True,True,False,True,True,False,True,123,Citroën,diesel,grey,0,0,4,2,0,0,0,1,0,1,0,0,0,4
Citroën,207811,122,diesel,black,estate,False,True,False,False,True,False,True,82,Citroën,diesel,black,0,0,0,2,1,0,0,0,0,1,0,0,0,0
Audi,151272,160,diesel,black,estate,True,True,False,False,True,False,True,138,Audi,diesel,black,4,0,0,2,0,0,0,0,0,1,0,4,0,0
PGO,180401,190,diesel,white,estate,False,True,True,False,True,True,True,120,PGO,diesel,white,2,0,1,2,1,0,1,0,0,0,0,2,0,1
Citroën,120723,230,diesel,brown,estate,True,True,True,True,True,True,True,164,Citroën,diesel,brown,0,0,8,2,0,0,1,1,0,0,0,0,0,8
Audi,260969,150,diesel,black,estate,True,True,True,False,True,True,True,117,Audi,diesel,black,4,0,0,2,0,0,1,0,0,0,0,4,0,0
Audi,157790,100,diesel,silver,estate,True,True,False,False,True,False,True,113,Audi,diesel,silver,4,0,3,2,0,0,0,0,0,1,0,4,0,3
Audi,169163,160,diesel,silver,estate,False,True,True,False,True,False,True,130,Audi,diesel,silver,4,0,3,2,1,0,1,0,0,1,0,4,0,3
Renault,127896,135,diesel,black,estate,False,True,True,False,True,False,True,141,Renault,diesel,black,3,0,0,2,1,0,1,0,0,1,0,3,0,0
Audi,110978,230,diesel,black,estate,True,True,True,True,True,False,True,172,Audi,diesel,black,4,0,0,2,0,0,1,1,0,1,0,4,0,0
Renault,124484,135,diesel,white,estate,False,True,False,True,True,False,True,134,Renault,diesel,white,3,0,1,2,1,0,0,1,0,1,0,3,0,1
Renault,184724,120,diesel,grey,estate,True,True,True,False,True,False,True,132,Renault,diesel,grey,3,0,4,2,0,0,1,0,0,1,0,3,0,4
Citroën,191216,135,diesel,silver,estate,False,True,False,False,False,True,True,106,Citroën,diesel,silver,0,0,3,2,1,0,0,0,1,0,0,0,0,3
Peugeot,148986,100,diesel,black,estate,True,True,False,False,False,False,True,111,Peugeot,diesel,black,1,0,0,2,0,0,0,0,1,1,0,1,0,0
Renault,161618,120,diesel,black,estate,True,True,False,False,False,False,True,115,Renault,diesel,black,3,0,0,2,0,0,0,0,1,1,0,3,0,0
Audi,124409,230,diesel,silver,estate,False,True,True,True,False,True,True,159,Audi,diesel,silver,4,0,3,2,1,0,1,1,1,0,0,4,0,3
Renault,152917,100,diesel,grey,estate,True,True,False,False,True,True,True,93,Renault,diesel,grey,3,0,4,2,0,0,0,0,0,0,0,3,0,4
Citroën,126425,120,diesel,red,estate,False,True,False,False,False,False,True,114,Citroën,diesel,red,0,0,2,2,1,0,0,0,1,1,0,0,0,2
Audi,289547,145,diesel,blue,estate,True,True,True,False,False,True,True,90,Audi,diesel,blue,4,0,5,2,0,0,1,0,1,0,0,4,0,5
Renault,178789,137,diesel,black,estate,True,True,False,False,True,False,True,111,Renault,diesel,black,3,0,0,2,0,0,0,0,0,1,0,3,0,0
Audi,103658,230,diesel,grey,estate,True,True,True,True,True,False,True,173,Audi,diesel,grey,4,0,4,2,0,0,1,1,0,1,0,4,0,4
Renault,194522,120,diesel,grey,estate,True,True,False,False,False,False,True,110,Renault,diesel,grey,3,0,4,2,0,0,0,0,1,1,0,3,0,4
Citroën,196992,110,diesel,silver,estate,True,True,True,False,False,False,True,73,Citroën,diesel,silver,0,0,3,2,0,0,1,0,1,1,0,0,0,3
Peugeot,173233,105,diesel,grey,estate,False,True,False,False,True,False,True,109,Peugeot,diesel,grey,1,0,4,2,1,0,0,0,0,1,0,1,0,4
Citroën,182351,135,diesel,brown,estate,False,True,False,False,False,False,True,98,Citroën,diesel,brown,0,0,8,2,1,0,0,0,1,1,0,0,0,8
Peugeot,164454,100,diesel,black,estate,True,True,False,False,False,True,True,103,Peugeot,diesel,black,1,0,0,2,0,0,0,0,1,0,0,1,0,0
Renault,137042,120,diesel,grey,estate,True,True,False,False,False,False,True,114,Renault,diesel,grey,3,0,4,2,0,0,0,0,1,1,0,3,0,4
Citroën,99171,135,diesel,grey,estate,False,True,True,True,False,False,True,124,Citroën,diesel,grey,0,0,4,2,1,0,1,1,1,1,0,0,0,4
PGO,171792,190,diesel,silver,estate,False,True,True,False,True,True,True,139,PGO,diesel,silver,2,0,3,2,1,0,1,0,0,0,0,2,0,3
Renault,43100,85,diesel,black,estate,False,True,False,False,False,False,True,122,Renault,diesel,black,3,0,0,2,1,0,0,0,1,1,0,3,0,0
Audi,175235,190,diesel,white,estate,True,True,False,False,True,True,True,158,Audi,diesel,white,4,0,1,2,0,0,0,0,0,0,0,4,0,1
Citroën,140991,135,diesel,black,estate,False,True,False,True,False,False,True,118,Citroën,diesel,black,0,0,0,2,1,0,0,1,1,1,0,0,0,0
Audi,95860,190,diesel,brown,estate,True,True,True,True,True,False,True,166,Audi,diesel,brown,4,0,8,2,0,0,1,1,0,1,0,4,0,8
Renault,158574,120,diesel,black,estate,True,True,False,False,False,False,True,113,Renault,diesel,black,3,0,0,2,0,0,0,0,1,1,0,3,0,0
Audi,111098,160,diesel,blue,estate,False,True,False,False,False,False,True,133,Audi,diesel,blue,4,0,5,2,1,0,0,0,1,1,0,4,0,5
Peugeot,144547,105,diesel,black,estate,True,True,False,False,True,True,True,125,Peugeot,diesel,black,1,0,0,2,0,0,0,0,0,0,0,1,0,0
Citroën,120632,135,diesel,grey,estate,False,False,False,False,False,False,True,112,Citroën,diesel,grey,0,0,4,2,1,1,0,0,1,1,0,0,0,4
Citroën,110887,120,diesel,grey,estate,False,True,True,False,True,True,True,132,Citroën,diesel,grey,0,0,4,2,1,0,1,0,0,0,0,0,0,4
Citroën,163108,135,diesel,grey,estate,False,False,False,False,True,False,True,106,Citroën,diesel,grey,0,0,4,2,1,1,0,0,0,1,0,0,0,4
Peugeot,166667,100,diesel,brown,estate,True,True,False,False,False,False,True,104,Peugeot,diesel,brown,1,0,8,2,0,0,0,0,1,1,0,1,0,8
Renault,163299,140,diesel,white,estate,True,True,False,False,True,True,True,135,Renault,diesel,white,3,0,1,2,0,0,0,0,0,0,0,3,0,1
Renault,165418,85,diesel,blue,estate,False,False,False,False,True,True,True,106,Renault,diesel,blue,3,0,5,2,1,1,0,0,0,0,0,3,0,5
Audi,143062,190,diesel,blue,estate,True,True,False,False,False,False,True,128,Audi,diesel,blue,4,0,5,2,0,0,0,0,1,1,0,4,0,5
Citroën,107697,120,diesel,blue,estate,True,True,False,False,False,False,True,120,Citroën,diesel,blue,0,0,5,2,0,0,0,0,1,1,0,0,0,5
Peugeot,223140,100,diesel,black,estate,False,True,False,False,True,False,True,96,Peugeot,diesel,black,1,0,0,2,1,0,0,0,0,1,0,1,0,0
Citroën,170500,135,diesel,black,estate,True,True,False,False,False,False,True,100,Citroën,diesel,black,0,0,0,2,0,0,0,0,1,1,0,0,0,0
Peugeot,179647,100,diesel,black,estate,True,True,False,False,True,True,True,113,Peugeot,diesel,black,1,0,0,2,0,0,0,0,0,0,0,1,0,0
Citroën,179338,120,diesel,black,estate,False,True,False,False,False,False,True,110,Citroën,diesel,black,0,0,0,2,1,0,0,0,1,1,0,0,0,0
Renault,91973,120,diesel,blue,estate,True,True,True,False,True,False,True,122,Renault,diesel,blue,3,0,5,2,0,0,1,0,0,1,0,3,0,5
Renault,148770,120,diesel,blue,estate,True,True,False,False,True,False,True,129,Renault,diesel,blue,3,0,5,2,0,0,0,0,0,1,0,3,0,5
Renault,71483,135,diesel,black,estate,False,True,False,False,False,False,True,144,Renault,diesel,black,3,0,0,2,1,0,0,0,1,1,0,3,0,0
Renault,153102,140,diesel,white,estate,True,True,True,False,True,False,True,141,Renault,diesel,white,3,0,1,2,0,0,1,0,0,1,0,3,0,1
PGO,155620,190,diesel,white,estate,True,True,False,False,True,True,True,140,PGO,diesel,white,2,0,1,2,0,0,0,0,0,0,0,2,0,1
Peugeot,125677,100,diesel,blue,estate,True,True,False,False,False,False,True,104,Peugeot,diesel,blue,1,0,5,2,0,0,0,0,1,1,0,1,0,5
Renault,144930,120,diesel,beige,estate,True,True,False,False,True,False,True,113,Renault,diesel,beige,3,0,7,2,0,0,0,0,0,1,0,3,0,7
Citroën,142622,135,diesel,black,estate,True,True,False,False,True,True,True,118,Citroën,diesel,black,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Renault,171008,120,diesel,black,estate,False,True,False,False,False,False,True,82,Renault,diesel,black,3,0,0,2,1,0,0,0,1,1,0,3,0,0
Citroën,160805,135,diesel,white,estate,False,True,False,False,True,True,True,111,Citroën,diesel,white,0,0,1,2,1,0,0,0,0,0,0,0,0,1
Renault,139390,85,diesel,black,estate,False,True,False,False,False,True,True,101,Renault,diesel,black,3,0,0,2,1,0,0,0,1,0,0,3,0,0
